id,comment,emotion,enjoyment,sadness,anger,fear,disgust,surprise,other
8934,món tráng miệng yêu thích của tôi là một ly sinh tố dứa thơm ngon vào buổi tối,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,mỹ linh nhảy đẹp quá đi mất thôi 😔 😁,"['sadness', 'enjoyment', 'surprise']",1.0,1.0,0.0,0.0,0.0,1.0,0.0
6532,cameramen bất tử,"['surprise', 'fear']",0.0,0.0,0.0,1.0,0.0,1.0,0.0
525,ngôi làng đó đẹp nhưng tôi mới xem đã thấy choáng váng rồi cảm ơn bạn đã cho mọi người có chuyến du lịch qua màn ảnh nhỏ,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8720,vẫn yêu thích giọng hát của anh việt cường,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
6944,yêu yêu yêu yêu yêu yêu ❤ 💙,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,nhất là món đặc sản tây bắc phân bò hấp cỏ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
7430,từng câu chữ trong video thỏ bảy màu rất chuyện nghiệp rất thời thượng mà cũng không kém phần duyên dáng và thâm thúy thật sự biết ăn đội ngũ sản xuất team đã cho ra những tác phẩm ngày càng chuyên nghiệp và hấp dẫn ❤,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
8762,mong quản trị viên ra nhiều video nhạc như thế này ạ vì khi đọc sách và nghe cùng một chút nhạc như thế này rất thư giản và yên tĩnh ạ tôi rất thích ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4101,chân ơn beter version kim nhưng kim yêu nên chiêm ra bao nhiêu hay ho không nên kim thôi,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
5461,lyrics chào cơn mưa làm sao cứ kéo ta quay lại những rung động con tim lần đầu hai ta gặp gỡ chào hàng cây làm sao cố níu tay nhau lại để thấy nồng nàn đang về trên đôi mắt em chợt nhìn đôi bàn tay em run nắm lấy bờ vai rất lâu cuối thu với anh là ngày khiến hai hàng mi rối bời vì ngày ấy gặp nhau không ai dám nói câu chào nhau cứ đắm đuối cứ thế hát bài hát chia xa mùa thu rơi vào em vào trong giấc mơ hôm qua mùa thu ôm mình em chạy xa vòng tay vội vã lời em nói ngày xưa đâu đây vẫn âm thầm chìm vào trong mây đến bao giờ dặn lòng anh không mong nhớ mùa thu rơi vào em vào trong chiếc hôn ngây thơ mùa thu không cần anh vì em giờ đây còn mãi hững hờ ngày mai kia nếu có phút giây vô tình thấy nhau sẽ nói câu gì hay ta chỉ nhìn lặng lẽ đi qua chào cơn mưa làm sao cứ kéo ta quay lại những rung động con tim lần đầu hai ta gặp gỡ chào hàng cây làm sao cố níu tay nhau lại để thấy nồng nàn đang về trên đôi mắt em chợt nhìn đôi bàn tay em run nắm lấy bờ vai rất lâu cuối thu với anh là ngày khiến hai hàng mi rối bời vì ngày ấy gặp nhau không ai dám nói câu chào nhau cứ đắm đuối chẳng thể chia xa mùa thu rơi vào em vào trong giấc mơ hôm qua mùa thu ôm mình em rời xa vòng tay vội vã lời em nói ngày xưa đâu đây vẫn âm thầm chìm vào trong mây đến bao giờ dặn lòng anh không mong nhớ mùa thu rơi vào em vào trong chiếc hôn ngây thơ mùa thu không cần anh vì em giờ đây còn mãi hững hờ ngày mai kia nếu có phút giây vô tình thấy nhau sẽ nói câu gì hay ta chỉ nhìn lặng lẽ đi qua,"['sadness', 'enjoyment', 'surprise']",1.0,1.0,0.0,0.0,0.0,1.0,0.0
836,đây là vấn đề con tìm kiếm đã nhiều năm nay may mắn gặp lời dạy của ht 🙏,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
3302,bà đang đáng ew dị chời 🥰,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8693,nghe anh phú nói mà rơi nước mắt 🥺,"['sadness', 'surprise']",0.0,1.0,0.0,0.0,0.0,1.0,0.0
5834,đỉnh cao thật sự 🤖,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
8307,không uổng công chờ đợi mà giờ luôn coi đã cái nư 😊 còn ai coi phần rồi thì mình nghĩ mọi người nên coi từ còn tôi thấy hay nên coi lại từ ơn sắn nhé ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6711,nếu bạn thấy bất kỳ dấu hiệu nào của ngộ độc sau khi ăn hoa quả không rõ nguồn gốc hãy ngay lập tức đến bệnh viện để kiểm tra và điều trị kịp thời,"['fear', 'disgust', 'other']",0.0,0.0,0.0,1.0,1.0,0.0,1.0
3437,nghe chị kể chuyện ma em cũng mún sợ lắm cho đúng truyền thống khi nghe truyện ma nhưng với cách kể chuyện hài hước của chị em cười đau bụng không chịu nổi lun 😂,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
398,gà thích uống nước bọt người hay sao á 😂,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8035,game kinh dị quá nhưng mà team anh độ thì tấu hài 😂,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6418,vượt qua sợ hãi bằng cách hãy tìm hiểu về nỗi sợ đó hãy tìm người đi trước đã vượt qua nỗi sợ hãi đó và hãy nhờ sự giúp đỡ của họ cảm ơn anh khương nhiều lắm ạ,"['fear', 'other']",0.0,0.0,0.0,1.0,0.0,0.0,1.0
3320,chú hề mà ở hải phòng thì xin nhẹ cái ngón tay 😊,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,không biết ông nào mà nghĩ ra được những ý tưởng như vậy luôn á mà ngồi nghe anh này nói chuyện không nhịn được cười muốn đau bụng 😆,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1803,năm sẽ trôi qua nhanh đẳng ơi,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
13,hồi mầm non lớp em chơi rồng rắn lên mây nhưng nó lạ lắm rồng rắn lên mây có chị núc nác có nhà điểm binh hỏi thăm thầy thuốc có nhà hay không thầy thuốc đang đi ỉa 😂,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
693,việc làm sau khi tốt nghiệp đại học công nghệ thông tin phổ biến với mức lương mơ ước cài win dạo,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477,xem vlog anh ping đi fes vui thế,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
603,học kiểu này chắc là không được lên lớp được rồi 😂,"['disgust', 'surprise', 'other']",0.0,0.0,0.0,0.0,1.0,1.0,1.0
641,lisa rap nên hay quên lắm 🤣 mà dễ thương lắm,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2409,việt nam vẫn mãi việt nam ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3041,quản trị viên sakuru biết tiếng nhật luôn người phụ nữ lực điền 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6767,vé vào bạn vậy bạn,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
6113,thực sự mà nói chị giang là youtube mình respect nhất từ trước tới giờ so với cả những youtuber thế giới luôn cách chị giải trình rất là rõ ràng tỉ mỉ và dễ hiểu lời chị nói khẳng định rất có trọng lượng credibility và xúc tích với những research có ví dụ luôn cảm ơn chị giang đã giải thích và educate bọn em d mong chị làm nh content educational như thế này hơn ạ d,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
5649,thương chú lắm từ người nắm vai trò qtrong trong người gặp nhau cuối năm giờ lại chỉ nói được đúng câu trong cả buổi chầu hơn nữa lại còn không thể đứng biệt khán giả phải có người dìu ra thương chú từ sâu trong tâm can thương chú rất nhiều con mong mọi điều may mắn nhất sẽ đến với sức khỏe của chú để chú có thể quay trở lại với đam mê của mình lần cuối thương chú,"['sadness', 'enjoyment', 'other']",1.0,1.0,0.0,0.0,0.0,0.0,1.0
8015,hồi khi học cấp tôi luôn thắc mắc rằng học để làm gì học nhiều có ích lợi gì nhưng những câu trả lời tôi nghe được từ cha mẹ và thầy cô là con ráng mà học lấy bằng sau này sẽ dễ kiếm việc làm nếu em học giỏi môn ngành chuyên môn này sau này dễ xin việc làm kiếm được nhiều tiền và tôi dần nhận thấy rằng học để kiếm tiền khi tôi đi sâu hơn vào vấn đề tôi lại nghĩ tiền để làm gì tôi nhận thấy rằng suy cho cùng mọi người ai cũng học để kiếm tiền có việc làm ổn định nhưng tôi không thấy việc học hành có ý nghĩa gì với tôi cả nếu tôi đi học để kiếm tiền thì những người bỏ học hay học xong cấp cấp đi làm lương triệu tháng còn những người học đại học khi ra trường đi làm việc lương triệu tháng thì sao còn trường hợp những người bỏ học sau trở thành triệu phú thì sao còn những người nông dân sáng chế ra các loại máy móc hay áp dụng những mô hình kinh tế sản xuất mới nữa họ ra trường hay khi bỏ học họ sẽ nghèo à câu trả lời là không những người mà tôi nêu trên họ cũng phải nỗ lực học hỏi thử nghiệm và thất bại nhiều lần rồi mới được những thành quả tốt vậy trường học dạy cho tôi những kiến thức này để làm gì học chúng để làm gì có nhiều thứ mà tôi đã học nhưng chưa một lần ứng dụng vào cuộc sống vậy tại sao tôi phải học nhiều ngư vậy để rồi chẳng sử dụng đây là những tâm tư thắc mắc của tôi lúc còn đi học xin chia sẻ với mọi người và cũng xin nhận những ý kiến và góc nhìn của mọi người như thế nào về chủ đề này ps cmon mọi người đã đọc bình luận của tôi,"['sadness', 'surprise', 'other']",0.0,1.0,0.0,0.0,0.0,1.0,1.0
8952,bài này hay vãi nói thật đủ sức ra thế giới tiếc là không nổi,"['sadness', 'disgust', 'other']",0.0,1.0,0.0,0.0,1.0,0.0,1.0
3733,thật buồn cho cái lồn mõi người mỗi số phận chả có thầy nào đoán trước được,"['sadness', 'other']",0.0,1.0,0.0,0.0,0.0,0.0,1.0
1542,nào giờ mới biết có loại bóng chữa cháy quá hay,"['surprise', 'disgust']",0.0,0.0,0.0,0.0,1.0,1.0,0.0
8741,xài voicemod khi chẳng hiểu sao game online làm thế nào anh ơi,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
3973,việt nam học đời nữa không lại được âm nhạc nước ngoài,"['sadness', 'disgust', 'surprise']",0.0,1.0,0.0,0.0,1.0,1.0,0.0
3673,tuổi thơ bất hạnh nên em rất hay nổi nóng với con cái em sẽ phải học cách để cải thiện tình trạng này dần dần khi có thêm kiến thức cảm ơn thầy nhiều ạ học sinh dtsgc 😊,"['sadness', 'anger', 'enjoyment', 'other']",1.0,1.0,1.0,0.0,0.0,0.0,1.0
2543,tôi thường sử dụng dầu gió để giúp giảm đau cổ và vai,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1295,bài hát này tôi nghe lần tôi đều khóc gì quá hay quá ý nghĩa chúc anh trai hát tuyệt vời,"['sadness', 'enjoyment', 'surprise']",1.0,1.0,0.0,0.0,0.0,1.0,0.0
3286,ghim em đầu nè,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4955,muốn xem trọn vẹn thì xem ở đâu admin ơi thanks,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
5490,tạ ơn trời chú lý có thể bình phục trở lại tuy giờ ngôn ngữ không hoạt ngôn như xưa nữa nhưng chỉ có thể tai qua nạn khỏi khán giả đã vui rồi chúc chú nhiều sức khỏe mau trở lại sân khấu,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
8890,ủng hộ dì hà nè,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
5537,đây đúng kiểu đa cấp xuyên không còn gì nữa 😂 🎉,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
390,rất thích kiểu hài nam bắc kết hợp kiểu này nhớ kiểu vui vui í khoái 😂,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1057,không thể bình tĩnh để nghe những lời hối lỗi của kẻ sát nhân mà chỉ muốn nhìn thấy cảnh nó bị treo cổ ngược tùng xẻo đổ mỡ lên đầu cho kiến gặm đến khi nào chết mới thôi,"['anger', 'disgust', 'fear']",0.0,0.0,1.0,1.0,1.0,0.0,0.0
8100,nói ít nghe nhiều phản hồi đúng lúc nói ngắn gọn đi vào trọng tâm không dựa vào định kiến bản thân mà phê bình phán xét người khác rất hay và bổ ích cám ơn beter version,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
8319,phim quá hay chỉ mong quản trị viên làm tiếp phần mới coi lúc giờ sáng gây cấn lắm,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
520,nghe giọng kiểu gì vậy,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
7554,có phần chưa quản trị viên,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
4739,phim như nghe mọi người review thân không coi phim như,"['sadness', 'disgust', 'surprise']",0.0,1.0,0.0,0.0,1.0,1.0,0.0
1187,hồi xem phim này ship cuồng nhiệt dasom với park seoyon luôn,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1401,hay quá chị kiều thơ,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5733,quá hây anh oi nge mãi không chán,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5682,phim kết thúc có hậu 💖,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1758,cảm ơn chị linh đã mang lại năng lượng tích cực cho em em bắt gặp sự đồng điệu giữa chị và em mong chị luôn ra những video chất lượng như thế này ạ,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1917,chị hà sam chơi game giỏi quá chị hà sam quá xuất sắc luôn,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1964,cảm ơn đan trường người ca sĩ đã luôn theo tôi từ đứa bé vùng cao ngày nào đến giờ đã là bác sỹ quân y tuổi dù chưa được nghe anh hát ngoài đời chúc anh mãi khỏe,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
3890,oi joi oi thôi cho anh xin kha nang em quay lai day phai hai ba lan nua nha,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6529,chỉ ở mỹ thì chỉ được dua người ta còn việt nam thì tụi mình đi săn còn quay phim nữa chứ 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
235,đam mê nhưng với không tới đành làm dàn kẹo kéo vậy 😞 anh em nào cùng quan điểm giao lưu nha 👌,"['sadness', 'enjoyment', 'other']",1.0,1.0,0.0,0.0,0.0,0.0,1.0
164,vé bán giá cắt cổ 😊 chắn như bầy thú vậy,"['surprise', 'disgust']",0.0,0.0,0.0,0.0,1.0,1.0,0.0
3898,wow anh vinh cíu được người rồi anh vinh thông minh mà còn đẹp trai nữa,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3012,nhìn mà thèm quá,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,tiếc cho se nhưng gam vẫn vô địch như mọi năm,"['sadness', 'other']",0.0,1.0,0.0,0.0,0.0,0.0,1.0
7050,mê dàn cast này quá mê anh kiều minh tuấn dữ luôn 😭 🌷 cảm ơn ekip và dàn cast vì đã tạo nên những khung bật cảm xúc tuyệt vời này,"['enjoyment', 'sadness', 'surprise']",1.0,1.0,0.0,0.0,0.0,1.0,0.0
698,trường cn bưu chính việc thông với trường khoa học tự nhiên thì trường nào tốt hơn vậy ạ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
3884,cháu nó ngoan lắm không biết chơi bời quậy phá gì đâu 😁,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1580,thông tin rất hữu ích cảm ơn kênh ạ,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3567,cám ơn những người đã xây dựng bộ phim này là người sống trong và thực kiến trong thời kỳ đó biết được những sự khốc liệt của cuộc chiến chống mỹ của nhân dân ta biết được sự anh dũng kiên cường của các thế hệ trẻ già việt nam quyết tâm chống mỹ thế nào vậy mà khi xem bộ phim này tôi không cầm được nước mắt tiếc là không có phụ đề tiếng anh,"['sadness', 'anger', 'disgust', 'surprise']",0.0,1.0,1.0,0.0,1.0,1.0,0.0
4921,con xin kính chúc thầy sức khỏe thân tâm thường an lạc chúc quý đạo hữu tu hành tinh tấn anh di đà phật,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
5178,hi chị ema nha hóng mãi mới có truyện của chị để nghe 😉 😆,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2963,chị yugi xinh vờ cờ lờ,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
5262,hôm qua đại nhạc hội ở vũng tàu dj quá đỉnh ấy là ông ngài này thì phải phán sai đi anh em để mình bớt thân nhau như family với mc gần toàn năng này gitar điện super perfech crazy ok ✊🏻,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
5730,nhạc hay quá đến cả cái loa mua có không còn thấy bas lực công suất w,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,chuyện của đảng dân có ý kiến cũng không được và dân cũng không có quyền đề cử và bầu vậy có cần quan tâm không,"['sadness', 'anger', 'disgust', 'surprise']",0.0,1.0,1.0,0.0,1.0,1.0,0.0
4096,trùng hợp quyển trong quyển mà kênh review gần đây nhất cũng là quyển sách đầu giường của mình dù cho cách nhìn nhận vấn đề thông qua quyển sách của mình và kênh có khác nhau nhưng điều đó chỉ chứng tỏ quyển sách cực kì nhiều tầng ý nghĩa và giá trị vô cùng cám ơn bạn đã mang đến một góc nhìn khác về những quyển sách mình yêu thích,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2763,hồi bé mình hay xem hoạt hình trên vtc dù hồi ấy chẳng biết là của hãng nào nhưng mình luôn có cảm giác những bộ phim như công ty quái vật gia đình siêu nhân đi tìm nemo vương quốc xe hơi giống nhau đến kỳ lạ và cực kỳ khác biệt nếu so với hành tinh kho báu lion king hercules về cả nội dung lẫn hình ảnh lớn lên thì mới thấy mình cực kỳ may mắn vì tuổi thơ đã được trả nghiệm những bộ phim của pixar những bộ phim mà thằng bé tuổi hay tuổi xem đều thấy cực phê,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
7073,quá đỉnh,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
71,😊 ủa mà làm nhiều bánh vậy ai ăn vậy page,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8821,xin cho bao lâu,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
79,chị sao quản trị viên đăng lại vậy,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,quản trị viên ơi cho mình hỏi chút ạ quản trị viên nói là lượng khách đến pháp trong số triệu lượng khách là khách nội địa nên giúp pháp là địa điểm được ghé thăm nhiều nhất thế giới theo mình nghĩ đây là lượng khách quốc tế tức người nước ngoài đến thăm pháp chứ không bao gồm khách nội địa còn nếu như quản trị viên nói thì quốc gia được ghé thăm nhiều nhất phải là trung quốc vì không đâu đông bằng khách nội địa trung quốc,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
8223,hay lắm chị ơi 🌷,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,chúng tôi in ra những tờ giấy hoặc polyme và cứ thế tiêu xài mua sắm trong khi đó chúng tôi bắt lũ còn lại phải làm lụng vất vả chỉ để kiếm vài đồng lẻ do chúng tôi in ra 🙂,"['sadness', 'disgust', 'other']",0.0,1.0,0.0,0.0,1.0,0.0,1.0
903,tôi rấi thích giao long 😍,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
599,khinh thường trẻ con và cái kết,"['sadness', 'fear']",0.0,1.0,0.0,1.0,0.0,0.0,0.0
8690,nghe anh phú nói mà mà nhói lòng bùn quá đi đẳng cấp đi cả team và các fan bùn lắm luôn,"['sadness', 'disgust', 'other']",0.0,1.0,0.0,0.0,1.0,0.0,1.0
8974,cuối cùng cũng ra tuyệt phẩm mới,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4780,anh có thể đề xuất các cuốn sách rèn luyện tư duy phản biện mindset chủ nghĩa tối giản tự do tài chính không ạ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4903,tôi mà vẫn thích xem,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
3719,nghệ sĩ tài năng nhưng cuộc đời khổ quá rất hôm và mong chú nhanh khỏe,"['sadness', 'fear', 'other']",0.0,1.0,0.0,1.0,0.0,0.0,1.0
9040,tiếng nam đọc rất hay,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
545,đỉnh vãi 😮,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2829,tôi là người linh dã phục vụ trước va phục vụ cho nước bạn lào về sau phục viên dược hướng chế độ một lần nay nghe tinco thể dược yêu dãi thêm rất cảm ơn nhà nước và dẳng,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4777,tập nào cũng hay,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4822,bạn cho mình hỏi công nghệ thông tin có ngành khoa học máy tính không,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
9068,cute lắm ạ 😭 💖 💗,"['enjoyment', 'sadness']",1.0,1.0,0.0,0.0,0.0,0.0,0.0
294,ly ly và thái ngân hát hay quá,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7676,cấy chíp vào não để khỏi cần phải học ví dụ anh anh dở tiếng anh thay vì phải bỏ năm khổ luyện thì bây giờ những gì anh anh cần chỉ là cuộc phẫu thuật não và vài tuần để thích nghi thôi là trình độ tiếng anh của anh anh chẳng hề thua kém vị giáo sư người bản ngữ 😊,"['surprise', 'enjoyment', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
4037,hồi còn nhỏ nghiền xem cái này cực,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2422,luộc thịt đúng cách không chỉ giữ được dưỡng chất mà còn giúp giảm thiểu lượng cholesterol và mỡ động vật trong thịt,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2598,tôi nhớ mẹ tôi quá,"['sadness', 'enjoyment']",1.0,1.0,0.0,0.0,0.0,0.0,0.0
6836,vẫn yêu cặp đôi trúc anh ❤ tuấn anh 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7489,rồi tất cả sẽ bị hủy diệt,"['fear', 'disgust', 'surprise', 'other']",0.0,0.0,0.0,1.0,1.0,1.0,1.0
1881,mình cũng từng bị blhd hồi cấp lúc đầu nó ảnh hưởng rất nhiều đến kết quả học tập khiến mình tụt xuống giữa lớp mà lại còn là lớp đứng bét khối nhưng rồi việc mình căm thù bọn bắt nạt lại khiến mình có động lực để thoát khỏi bọn nó và giờ đang học tại trong những lớp tốt nhất trường cấp của mình sự khiếp sợ đã khiến mình buộc phải giỏi hơn và sự khinh thường bọn bắt nạt ấy đã khiến mình cố gắng để trở thành con người tốt hơn bọn chúng nhưng mình may mắn hơn bạn trong video vì mình có bạn bè xung quanh từ những người cùng bị bắt nạt đến những người bạn quen trên mạng và trên hết là những người bạn hồi cấp họ đã khiến tâm hồn mình được cải thiện và cởi mở hơn chỉ sau năm thoát khỏi thời cấp tuy bọn bắt nạt ấy có góp phần khiến mình tốt hơn nhưng mình tự hỏi liệu mình có được như thế nếu mình không đủ vững vàng không có bạn bè xung quanh không có động lực và rơi vào trầm cảm blhd rất tệ nhưng hãy thử từng chút một cố gắng quên nó bằng cách sống cho hiện tại từng chút từng chút hưởng thụ những gì mình đang có tìm sở thích theo đuổi nó nhìn vào bản thân cố gắng trở thành phiên bản tốt nhất hướng đến bạn bè cố gắng chia sẻ niềm vui với họ chỉ từng chút một cho đến khi nụ cười có thể nở trên môi bạn một cách tự nhiên với những người bạn yêu quý nhất đám mây có dày đến mấy thì rồi ánh sáng cũng sẽ xuyên qua thôi mà cố lên nhé,"['fear', 'anger', 'enjoyment', 'other']",1.0,0.0,1.0,1.0,0.0,0.0,1.0
3643,nghe hay ghê nhưng không phải truyện ma mà đây truyện ngôn tình,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8948,mình thích nghe saxophone mong bạn ra nhiều bản khác nữa,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,tesla ông thật vĩ đại,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
6527,coi xong em ám ảnh luôn tối không dám đi vệ sinh,"['fear', 'disgust', 'other']",0.0,0.0,0.0,1.0,1.0,0.0,1.0
7470,thái ngân ca hay thiệt đó,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1560,cute quá trời 😍,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,tất cả những phát minh của tesla sẽ thành hiện thực,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6053,ăn đi anh 🍗 🥗 🥞 🥦 nhìn anh mặc đồ gọn gàng ghê 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6741,em coi mà thấy bình thường nhưng nói sợ thì cũng hơi sợ thiệt 😊,"['fear', 'enjoyment']",1.0,0.0,0.0,1.0,0.0,0.0,0.0
7937,phải công nhận là wowy hướng dẫn fre quá đỉnh fre vòng đầu với vòng sau càng ngày càng lột xác ps nghe bạn lần nhưng giờ mới để ý mái đầu của anh tuấn khanh ấy 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8520,hay quá 💜,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,mong chị sẽ ra video nhiều nhiều hơn ạ em rất thích những ý tưởng về thời trang mà chị bim chia sẻ 😍,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5838,kém xa mcviệt hoàng,"['sadness', 'disgust']",0.0,1.0,0.0,0.0,1.0,0.0,0.0
8227,nhân văn quá,"['sadness', 'surprise']",0.0,1.0,0.0,0.0,0.0,1.0,0.0
